Depth,Simulation Run,Time,Board Number
6,14,0.520440,15
6,15,0.523316,15
6,16,0.534900,15
6,17,0.581892,15
6,18,0.546452,15
6,19,0.524949,15
6,20,0.523810,15
6,21,0.530079,15
6,22,0.524966,15
6,23,0.527434,15
6,24,0.522850,15
6,25,0.535847,15
6,26,0.551642,15
6,27,0.532178,15
6,28,0.531663,15
6,29,0.524095,15
6,30,0.525846,15
6,1,0.476981,16
6,2,0.476320,16
6,3,0.480033,16
6,4,0.475016,16
6,5,0.475283,16
6,6,0.475336,16
6,7,0.485246,16
6,8,0.483395,16
6,9,0.476318,16
6,10,0.484341,16
6,11,0.513921,16
6,12,0.469388,16
6,13,0.478169,16
6,14,0.478554,16
6,15,0.474029,16
6,16,0.474751,16
6,17,0.474526,16
6,18,0.491102,16
6,19,0.474734,16
6,20,0.474729,16
6,21,0.478767,16
6,22,0.474903,16
6,23,0.476872,16
6,24,0.482248,16
6,25,0.475268,16
6,26,0.475419,16
6,27,0.477781,16
6,28,0.486474,16
6,29,0.488887,16
6,30,0.479047,16
6,1,0.474266,17
6,2,0.469530,17
6,3,0.470660,17
6,4,0.510404,17
6,5,0.506300,17
6,6,0.519979,17
6,7,0.512340,17
6,8,0.507772,17
6,9,0.486273,17
6,10,0.479758,17
6,11,0.486629,17
6,12,0.482304,17
6,13,0.487896,17
6,14,0.481580,17
6,15,0.472752,17
6,16,0.473897,17
6,17,0.475214,17
6,18,0.473229,17
6,19,0.487075,17
6,20,0.488918,17
6,21,0.495519,17
6,22,0.476559,17
6,23,0.474969,17
6,24,0.472702,17
6,25,0.506094,17
6,26,0.471502,17
6,27,0.472333,17
6,28,0.471701,17
6,29,0.481099,17
6,30,0.480618,17
6,1,0.535418,18
6,2,0.534194,18
6,3,0.532517,18
6,4,0.531632,18
6,5,0.537419,18
6,6,0.533939,18
6,7,0.538984,18
6,8,0.660172,18
6,9,0.560649,18
6,10,0.565756,18
6,11,0.563423,18
6,12,0.534939,18
6,13,0.533774,18
6,14,0.542652,18
6,15,0.552101,18
6,16,0.539733,18
6,17,0.532172,18
6,18,0.540155,18
6,19,0.529452,18
6,20,0.532151,18
6,21,0.536266,18
6,22,0.533293,18
6,23,0.536593,18
6,24,0.529350,18
6,25,0.530160,18
6,26,0.527783,18
6,27,0.541092,18
6,28,0.529333,18
6,29,0.527028,18
6,30,0.526251,18
6,1,0.526063,19
6,2,0.527809,19
6,3,0.527100,19
6,4,0.521079,19
6,5,0.521210,19
6,6,0.532012,19
6,7,0.530987,19
6,8,0.523047,19
6,9,0.521497,19
6,10,0.519185,19
6,11,0.529229,19
6,12,0.529048,19
6,13,0.522609,19
6,14,0.520215,19
6,15,0.601963,19
6,16,0.562561,19
6,17,0.517460,19
6,18,0.516352,19
6,19,0.516256,19
6,20,0.518554,19
6,21,0.538885,19
6,22,0.527922,19
6,23,0.523006,19
6,24,0.521491,19
6,25,0.529850,19
6,26,0.532403,19
6,27,0.525300,19
6,28,0.517920,19
6,29,0.517042,19
6,30,0.517533,19
6,1,0.528938,20
6,2,0.522008,20
6,3,0.523935,20
6,4,0.519850,20
6,5,0.536583,20
6,6,0.516004,20
6,7,0.523203,20
6,8,0.561831,20
6,9,0.511720,20
6,10,0.515052,20
6,11,0.527765,20
6,12,0.522672,20
6,13,0.518486,20
6,14,0.530641,20
6,15,0.526050,20
6,16,0.511267,20
6,17,0.514658,20
6,18,0.514477,20
6,19,0.516740,20
6,20,0.516867,20
6,21,0.519272,20
6,22,0.519331,20
6,23,0.521169,20
6,24,0.520583,20
6,25,0.516997,20
6,26,0.515654,20
6,27,0.519941,20
6,28,0.514325,20
6,29,0.512877,20
6,30,0.515631,20
6,1,0.478755,21
6,2,0.474792,21
6,3,0.482489,21
6,4,0.478700,21
6,5,0.476278,21
6,6,0.475022,21
6,7,0.485443,21
6,8,0.494274,21
6,9,0.467567,21
6,10,0.469743,21
6,11,0.475597,21
6,12,0.474436,21
6,13,0.474323,21
6,14,0.474578,21
6,15,0.476963,21
6,16,0.472239,21
6,17,0.468526,21
6,18,0.468711,21
6,19,0.470212,21
6,20,0.468883,21
6,21,0.527216,21
6,22,0.483196,21
6,23,0.467727,21
6,24,0.467751,21
6,25,0.475491,21
6,26,0.473899,21
6,27,0.472864,21
6,28,0.467674,21
6,29,0.468918,21
6,30,0.469487,21
6,1,0.520473,22
6,2,0.516937,22
6,3,0.527572,22
6,4,0.563497,22
6,5,0.552307,22
6,6,0.516112,22
6,7,0.510438,22
6,8,0.550250,22
6,9,0.549130,22
6,10,0.514095,22
6,11,0.542658,22
6,12,0.514624,22
6,13,0.512571,22
6,14,0.523417,22
6,15,0.518518,22
6,16,0.528618,22
6,17,0.517343,22
6,18,0.511748,22
6,19,0.519396,22
6,20,0.526829,22
6,21,0.525151,22
6,22,0.523218,22
6,23,0.525088,22
6,24,0.532725,22
6,25,0.519349,22
6,26,0.521233,22
6,27,0.539871,22
6,28,0.521109,22
6,29,0.516675,22
6,30,0.529753,22
6,1,0.541566,23
6,2,0.527746,23
6,3,0.532755,23
6,4,0.530527,23
6,5,0.523369,23
6,6,0.517879,23
6,7,0.555227,23
6,8,0.522110,23
6,9,0.519344,23
6,10,0.522287,23
6,11,0.525399,23
6,12,0.589500,23
6,13,0.553476,23
6,14,0.529504,23
6,15,0.527147,23
6,16,0.528450,23
6,17,0.573055,23
6,18,0.519466,23
6,19,0.518974,23
6,20,0.520321,23
6,21,0.539793,23
6,22,0.543024,23
6,23,0.548691,23
6,24,0.527610,23
6,25,0.519759,23
6,26,0.519684,23
6,27,0.523311,23
6,28,0.519741,23
6,29,0.519803,23
6,30,0.519794,23
6,1,0.526903,24
6,2,0.542433,24
6,3,0.533861,24
6,4,0.527253,24
6,5,0.518203,24
6,6,0.542833,24
6,7,0.567569,24
6,8,0.565431,24
6,9,0.554574,24
6,10,0.564545,24
6,11,0.577138,24
6,12,0.579496,24
6,13,0.531552,24
6,14,0.519059,24
6,15,0.532590,24
6,16,0.544285,24
6,17,0.523646,24
6,18,0.522041,24
6,19,0.519995,24
6,20,0.532694,24
6,21,0.534256,24
6,22,0.525571,24
6,23,0.522290,24
6,24,0.519583,24
6,25,0.520740,24
6,26,0.529199,24
6,27,0.549666,24
6,28,0.523595,24
6,29,0.521835,24
6,30,0.529253,24
6,1,0.520243,25
6,2,0.524854,25
6,3,0.522802,25
6,4,0.517208,25
6,5,0.515946,25
6,6,0.516622,25
6,7,0.546195,25
6,8,0.515866,25
6,9,0.522878,25
6,10,0.517588,25
6,11,0.525867,25
6,12,0.532856,25
6,13,0.513556,25
6,14,0.512838,25
6,15,0.518127,25
6,16,0.514020,25
6,17,0.512689,25
6,18,0.513386,25
6,19,0.519920,25
6,20,0.517283,25
6,21,0.517894,25
6,22,0.515427,25
6,23,0.514192,25
6,24,0.511599,25
6,25,0.515772,25
6,26,0.511394,25
6,27,0.512222,25
6,28,0.627080,25
6,29,0.579052,25
6,30,0.514036,25
6,1,0.544642,26
6,2,0.522313,26
6,3,0.516176,26
6,4,0.519229,26
6,5,0.516398,26
6,6,0.531866,26
6,7,0.517732,26
6,8,0.525851,26
6,9,0.522811,26
6,10,0.515780,26
6,11,0.520932,26
6,12,0.519643,26
6,13,0.521540,26
6,14,0.518979,26
6,15,0.516751,26
6,16,0.516441,26
6,17,0.520820,26
6,18,0.523282,26
6,19,0.526793,26
6,20,0.515633,26
6,21,0.521398,26
6,22,0.519520,26
6,23,0.522379,26
6,24,0.531378,26
6,25,0.649265,26
6,26,0.541521,26
6,27,0.524906,26
6,28,0.514883,26
6,29,0.517359,26
6,30,0.513734,26
6,1,0.564112,27
6,2,0.549525,27
6,3,0.551966,27
6,4,0.549715,27
6,5,0.624964,27
6,6,0.563003,27
6,7,0.547676,27
6,8,0.537768,27
6,9,0.538850,27
6,10,0.546449,27
6,11,0.545828,27
6,12,0.549283,27
6,13,0.541703,27
6,14,0.538330,27
6,15,0.545976,27
6,16,0.542714,27
6,17,0.536868,27
6,18,0.534915,27
6,19,0.537784,27
6,20,0.535422,27
6,21,0.540640,27
6,22,0.549356,27
6,23,0.550738,27
6,24,0.542549,27
6,25,0.542262,27
6,26,0.538096,27
6,27,0.540362,27
6,28,0.535870,27
6,29,0.535614,27
6,30,0.536551,27
6,1,0.520517,28
6,2,0.538164,28
6,3,0.520426,28
6,4,0.514742,28
6,5,0.502981,28
6,6,0.502185,28
6,7,0.503971,28
6,8,0.505519,28
6,9,0.511055,28
6,10,0.501062,28
6,11,0.508838,28
6,12,0.508588,28
6,13,0.507434,28
6,14,0.512980,28
6,15,0.502648,28
6,16,0.502742,28
6,17,0.505793,28
6,18,0.504060,28
6,19,0.501431,28
6,20,0.573018,28
6,21,0.524250,28
6,22,0.550713,28
6,23,0.539724,28
6,24,0.506785,28
6,25,0.501571,28
6,26,0.503822,28
6,27,0.502356,28
6,28,0.505394,28
6,29,0.500507,28
6,30,0.503182,28
6,1,0.463489,29
6,2,0.464493,29
6,3,0.473745,29
6,4,0.469465,29
6,5,0.467042,29
6,6,0.460881,29
6,7,0.458343,29
6,8,0.459134,29
6,9,0.458825,29
6,10,0.459382,29
6,11,0.463966,29
6,12,0.464816,29
6,13,0.466296,29
6,14,0.467413,29
6,15,0.461193,29
6,16,0.463999,29
6,17,0.458650,29
6,18,0.460719,29
6,19,0.460358,29
6,20,0.470021,29
6,21,0.461751,29
6,22,0.556706,29
6,23,0.551614,29
6,24,0.514559,29
6,25,0.502729,29
6,26,0.465916,29
6,27,0.489708,29
6,28,0.488136,29
6,29,0.464061,29
6,30,0.457779,29
6,1,0.435261,30
6,2,0.425778,30
6,3,0.417520,30
6,4,0.419413,30
6,5,0.444845,30
6,6,0.427758,30
6,7,0.416690,30
6,8,0.418537,30
6,9,0.417199,30
6,10,0.417542,30
6,11,0.419465,30
6,12,0.419289,30
6,13,0.419427,30
6,14,0.418610,30
6,15,0.416414,30
6,16,0.417369,30
6,17,0.422911,30
6,18,0.421725,30
6,19,0.416913,30
6,20,0.417634,30
6,21,0.418928,30
6,22,0.420306,30
6,23,0.422765,30
6,24,0.421478,30
6,25,0.421524,30
6,26,0.425557,30
6,27,0.418744,30
6,28,0.416968,30
6,29,0.423748,30
6,30,0.417850,30
